Date,Num_Employees,Returns_Pct,Sales,Num_Customers,Pct_On_Sale,Marketing,Near_Xmas,Near_BlackFriday,Holiday,DestinationEvent,Pct_Promotional,Econ_ChangeGDP,EconJobsChange,AnnualizedCPI
2012-12-09,10,1.074221791,26770.53854,94,20.97463524,ID15.8107 In Store Credit Card Signup Discount; Christmas Email Campaign,15,0,No,No,0.074430254,,,
2012-12-10,6,0.714444402,23293.52917,41,15.11907761,ID29.6943 In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial,16,0,No,No,0.074430254,,,
2012-12-11,6,0.938352766,25876.86146,46,15.47882141,ID123.8746 In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial,17,0,No,No,0.074430254,,,
2012-12-12,6,0.778880278,23265.12396,53,15.89481366,ID42.5686 In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial,18,0,No,No,0.074430254,,,
2012-12-13,9,0.860596802,26127.0875,51,13.31980339,ID12.4874 In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial,19,0,No,No,0.074430254,,,
2012-12-14,12,1.043576269,25418.62396,65,22.86476099,ID145.3224 In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial,20,0,No,No,0.074430254,,,
2012-12-15,12,1.371071381,29763.32083,131,22.42621742,ID91.778 In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial,21,0,No,No,0.074430254,,-11750.0,
2012-12-16,9,2.026724343,27712.78854,106,22.27711667,ID117.0104 In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial,22,0,No,No,0.080407881,,,
2012-12-17,6,1.189048176,25393.17917,76,21.57943598,ID186.869 In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial,23,0,No,No,0.080407881,,,
2012-12-18,6,0.802984096,24255.24062,74,17.6023595,ID210.9551 In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial,24,0,No,No,0.080407881,,,
2012-12-19,7,1.341472759,26167.85833,96,23.26336658,ID97.9348 In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial,25,0,No,No,0.080407881,,,
2012-12-20,10,1.654419517,27104.99792,96,20.22551856,ID194.6545 In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial,26,0,No,No,0.080407881,,,
2012-12-21,13,1.2399926,27275.225,116,22.33470221,ID228.2486 In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial,27,0,No,No,0.080407881,,,
2012-12-22,13,1.822541255,32322.94479,172,24.55979799,ID227.6977 In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial,28,0,Yes,No,0.080407881,,-6250.0,
2012-12-23,13,1.829330726,29804.06563,172,21.38875414,ID157.1698 In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial,29,0,Yes,No,0.09208429,,,
2012-12-24,8,0.646755093,23455.41979,80,26.2762985,ID124.8182 In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial,30,0,Yes,No,0.09208429,,,
2012-12-25,0,0.0,0.0,0,0.0,ID1.2 None,31,0,No,No,0.0,,,
2012-12-26,9,2.291648908,26906.54167,167,23.01760339,ID49.6762 In Store Credit Card Signup Discount; Christmas Clearance Email Campaign,30,0,No,No,0.09208429,,,
2012-12-27,10,1.994717755,22611.68438,96,23.95334712,ID118.6259 In Store Credit Card Signup Discount; Christmas Clearance Email Campaign,29,0,No,No,0.09208429,,,
2012-12-28,10,1.940449314,24835.35104,98,14.93235816,ID115.05 In Store Credit Card Signup Discount; Christmas Clearance Email Campaign,28,0,No,No,0.09208429,,,
2012-12-29,9,1.767378875,24462.30625,112,15.53386218,ID35.1179 In Store Credit Card Signup Discount; Christmas Clearance Email Campaign,27,0,No,No,0.09208429,,-4000.0,
2012-12-30,9,2.119168634,23778.41771,107,21.18085832,ID195.8645 In Store Credit Card Signup Discount; Christmas Clearance Email Campaign,26,0,No,No,0.095230417,,,
2012-12-31,6,1.388577337,23771.27396,90,16.52502662,ID58.0895 In Store Credit Card Signup Discount; Christmas Clearance Email Campaign,25,0,No,No,0.095230417,,,
2013-01-01,6,1.254496694,18324.69687,52,21.92016629,ID0.779 In Store Credit Card Signup Discount;,24,0,No,No,0.095230417,2.8,,0.020482073228391684
2013-01-02,5,1.49962766,19832.80521,69,16.51690698,ID1.2499 In Store Credit Card Signup Discount;,23,0,No,No,0.095230417,,,
2013-01-03,7,1.818057514,19885.52917,50,24.65296958,ID1.0137 In Store Credit Card Signup Discount;,22,0,No,No,0.095230417,,,
2013-01-04,10,1.85847956,21361.04896,51,20.8770247,ID1.6791 In Store Credit Card Signup Discount;,21,0,No,No,0.095230417,,,
2013-01-05,10,2.60371138,21508.80417,73,20.98841727,ID4.2535 In Store Credit Card Signup Discount;,20,0,No,No,0.095230417,,7750.0,
2013-01-06,9,1.55860768,18970.60208,48,18.69313844,ID3.8764 In Store Credit Card Signup Discount;,19,0,No,No,0.104473082,,,
2013-01-07,4,0.978159099,18773.28437,37,21.59362114,ID5.2327 In Store Credit Card Signup Discount;,18,0,No,No,0.104473082,,,
2013-01-08,4,1.232170289,17466.58437,28,15.65608073,ID0.4614 In Store Credit Card Signup Discount;,17,0,No,No,0.104473082,,,
2013-01-09,5,1.49834715,17634.76458,36,18.35273677,ID1.1255 In Store Credit Card Signup Discount; MLK Event Promotion,16,0,No,No,0.104473082,,,
2013-01-10,7,1.722781248,17271.25104,33,20.72642885,ID1.9401 In Store Credit Card Signup Discount; MLK Event Promotion,15,0,No,No,0.104473082,,,
2013-01-11,9,1.553708985,19116.30833,42,19.50025074,ID8.4598 In Store Credit Card Signup Discount; MLK Event Promotion,14,0,No,No,0.104473082,,,
2013-01-12,7,1.912408561,19146.54271,63,21.37831109,ID5.7671 In Store Credit Card Signup Discount; MLK Event Promotion,13,0,No,No,0.104473082,,-5000.0,
2013-01-13,7,2.459765018,18395.79479,52,19.0870705,ID4.1738 In Store Credit Card Signup Discount; MLK Event Promotion,12,0,No,No,0.138587384,,,
2013-01-14,6,1.053280604,16819.66042,29,22.75966103,ID10.6623 In Store Credit Card Signup Discount; MLK Event Promotion,11,0,No,No,0.138587384,,,
2013-01-15,4,1.343491022,17734.29167,32,19.18569537,ID4.4499 In Store Credit Card Signup Discount; MLK Event Promotion,10,0,No,No,0.138587384,,,
2013-01-16,5,1.032585832,16843.8875,31,15.50043046,ID5.2963 In Store Credit Card Signup Discount; MLK Event Promotion,9,0,No,No,0.138587384,,,
2013-01-17,7,1.214871505,17546.67292,30,17.94149415,ID8.5145 In Store Credit Card Signup Discount; MLK Event Promotion,8,0,No,No,0.138587384,,,
2013-01-18,10,1.531218483,17321.55417,42,14.05692256,ID13.6405 In Store Credit Card Signup Discount; MLK Event Promotion,7,0,No,No,0.138587384,,,
2013-01-19,21,2.304268741,32953.30417,233,17.45155721,ID0.6771 In Store Credit Card Signup Discount; MLK Event Promotion,6,0,Yes,Yes,0.138587384,,-5750.0,
2013-01-20,18,1.609763953,24458.53333,183,20.8070668,ID16.8055 In Store Credit Card Signup Discount; MLK Event Promotion,5,0,Yes,Yes,0.145372984,,,
2013-01-21,12,1.136151816,21623.86563,134,15.19570604,ID13.5171 In Store Credit Card Signup Discount; MLK Event Promotion,4,0,Yes,Yes,0.145372984,,,
2013-01-22,4,0.750713153,13353.68438,23,20.07600664,ID19.1945 In Store Credit Card Signup Discount;,3,0,No,No,0.145372984,,,
2013-01-23,4,1.483818427,13562.4375,28,18.22993825,ID0.0315 In Store Credit Card Signup Discount;,2,0,No,No,0.145372984,,,
2013-01-24,7,1.498979295,13313.17708,24,11.44317131,ID15.1985 In Store Credit Card Signup Discount;,1,0,No,No,0.145372984,,,
2013-01-25,7,0.772012263,13378.62708,25,12.71679535,ID15.7261 In Store Credit Card Signup Discount;,0,0,No,No,0.145372984,,,
2013-01-26,6,1.319588924,15330.09375,51,10.35355058,ID23.2064 In Store Credit Card Signup Discount;,0,0,No,No,0.145372984,,1000.0,
2013-01-27,9,1.600416495,13698.35938,42,17.00361949,ID10.2603 In Store Credit Card Signup Discount;,0,0,No,No,0.141106073,,,
2013-01-28,4,0.518227005,11001.87396,18,17.58099429,ID17.9229 In Store Credit Card Signup Discount;,0,0,No,No,0.141106073,,,
2013-01-29,6,0.74314939,11643.38125,20,9.214770388,ID17.5998 In Store Credit Card Signup Discount;,0,0,No,No,0.141106073,,,
2013-01-30,5,0.575516867,11435.51146,24,10.74293918,ID8.2561 In Store Credit Card Signup Discount;,0,0,No,No,0.141106073,,,
2013-01-31,7,1.209053285,11923.98854,33,8.993982506,ID17.3524 In Store Credit Card Signup Discount;,0,0,No,No,0.141106073,,,
2013-02-01,7,1.223096746,14113.95521,40,13.42464462,ID0.5304 In Store Credit Card Signup Discount;,0,0,No,No,0.141106073,,,0.07350198968903765
2013-02-02,7,1.053830491,14530.96146,65,9.547877584,ID3.956 In Store Credit Card Signup Discount;,0,0,No,No,0.141106073,,-2500.0,
2013-02-03,4,1.122605762,12055.21042,36,8.377027972,ID4.8827 In Store Credit Card Signup Discount;,0,0,No,No,0.11941362,,,
2013-02-04,4,0.502292856,11077.00938,27,11.57323914,ID4.3888 In Store Credit Card Signup Discount; Presidents Day Email Blast,0,0,No,No,0.11941362,,,
2013-02-05,4,0.774544625,11807.975,27,8.358485029,ID4.2195 In Store Credit Card Signup Discount; Presidents Day Email Blast,0,0,No,No,0.11941362,,,
2013-02-06,4,1.215656222,11335.10521,26,7.648416435,ID9.669 In Store Credit Card Signup Discount; Presidents Day Email Blast,0,0,No,No,0.11941362,,,
2013-02-07,7,1.106388807,10897.75104,26,14.21415897,ID8.5578 In Store Credit Card Signup Discount; Presidents Day Email Blast,0,0,No,No,0.11941362,,,
2013-02-08,10,0.972724608,14755.50104,44,19.71267253,ID1.4764 In Store Credit Card Signup Discount; Presidents Day Email Blast,0,0,No,No,0.11941362,,,
2013-02-09,7,1.381126221,15436.67396,75,18.85578523,ID2.4304 In Store Credit Card Signup Discount; Presidents Day Email Blast,0,0,No,No,0.11941362,,250.0,
2013-02-10,7,1.42363159,13442.27083,54,19.65825575,ID9.4839 In Store Credit Card Signup Discount; Presidents Day Email Blast,0,0,No,No,0.062365058,,,
2013-02-11,6,0.472446912,11661.65417,32,17.317106,ID5.3874 In Store Credit Card Signup Discount; Presidents Day Email Blast,0,0,No,No,0.062365058,,,
2013-02-12,6,0.59784767,12784.04896,34,13.64055251,ID10.7491 In Store Credit Card Signup Discount; Presidents Day Email Blast,0,0,No,No,0.062365058,,,
2013-02-13,4,0.530130591,12708.43021,32,18.21449323,ID2.9163 In Store Credit Card Signup Discount; Presidents Day Email Blast,0,0,No,No,0.062365058,,,
2013-02-14,6,0.808273614,13318.58646,43,12.08470858,ID24.863 In Store Credit Card Signup Discount; Presidents Day Email Blast,0,0,No,No,0.062365058,,,
2013-02-15,9,1.329532277,13350.63542,45,12.09782715,ID19.838 In Store Credit Card Signup Discount; Presidents Day Email Blast,0,0,No,No,0.062365058,,,
2013-02-16,22,1.696091881,36759.31563,273,13.54623671,ID5.5073 In Store Credit Card Signup Discount; Presidents Day Email Blast,0,0,Yes,Yes,0.062365058,,5000.0,
2013-02-17,13,1.66552693,28152.775,207,13.67322575,ID7.1855 In Store Credit Card Signup Discount; Presidents Day Email Blast,0,0,Yes,Yes,0.064672417,,,
2013-02-18,12,0.821923557,25286.25521,174,16.35309958,ID14.1222 In Store Credit Card Signup Discount; Presidents Day Email Blast,0,0,Yes,Yes,0.064672417,,,
2013-02-19,6,0.709992174,11367.76979,22,13.51363617,ID4.6952 Feb. In Store Credit Card Signup Discount;,0,0,No,No,0.064672417,,,
2013-02-20,5,0.767093761,10860.41146,27,14.9861169,ID24.7204 Feb. In Store Credit Card Signup Discount;,0,0,No,No,0.064672417,,,
2013-02-21,7,0.236570524,10937.23125,23,11.19376854,ID24.4139 Feb. In Store Credit Card Signup Discount;,0,0,No,No,0.064672417,,,
2013-02-22,10,0.637024992,12255.55,32,11.75172145,ID11.1753 Feb. In Store Credit Card Signup Discount;,0,0,No,No,0.064672417,,,
2013-02-23,9,0.335816446,14032.50104,55,12.2798958,ID0.1717 Feb. In Store Credit Card Signup Discount;,0,0,No,No,0.064672417,,-7250.0,
2013-02-24,6,0.441405254,12205.16771,39,8.96124463,ID2.6623 Feb. In Store Credit Card Signup Discount;,0,0,No,No,0.060196641,,,
2013-02-25,6,0.143676958,11577.53021,24,8.853871561,ID48.0583 Feb. In Store Credit Card Signup Discount;,0,0,No,No,0.060196641,,,
2013-02-26,4,0.19221309,12307.97083,22,9.282092696,ID9.2267 Feb. In Store Credit Card Signup Discount;,0,0,No,No,0.060196641,,,
2013-02-27,5,0.280214917,12220.41771,24,9.724004335,ID43.1332 Feb. In Store Credit Card Signup Discount;,0,0,No,No,0.060196641,,,
2013-02-28,9,0.539687227,12905.18854,27,12.87833954,ID36.1579 Feb. In Store Credit Card Signup Discount;,0,0,No,No,0.060196641,,,
2013-03-01,7,1.362398759,14620.28021,38,9.749286121,ID2.1744 In Store Credit Card Signup Discount;,0,0,No,No,0.060196641,,,-0.03476614080282758
2013-03-02,7,0.870501248,16159.47083,58,8.544871454,ID2.3823 In Store Credit Card Signup Discount;,0,0,No,No,0.060196641,,-5750.0,
2013-03-03,7,0.438345511,12508.7,38,10.41948806,ID7.7571 In Store Credit Card Signup Discount;,0,0,No,No,0.066422854,,,
2013-03-04,6,0.012110938,12861.54375,26,7.497646037,ID7.647 In Store Credit Card Signup Discount;,0,0,No,No,0.066422854,,,
2013-03-05,4,0.703880295,12851.46563,21,10.55586725,ID4.1778 In Store Credit Card Signup Discount;,0,0,No,No,0.066422854,,,
2013-03-06,4,0.687011474,13864.10521,24,11.5478014,ID7.062 In Store Credit Card Signup Discount; March Madness Gear Sale,0,0,No,No,0.066422854,,,
2013-03-07,7,0.676130095,13337.43958,26,10.60311251,ID12.1089 In Store Credit Card Signup Discount; March Madness Gear Sale,0,0,No,No,0.066422854,,,
2013-03-08,7,0.499356697,13236.58229,32,14.5240422,ID3.4575 In Store Credit Card Signup Discount; March Madness Gear Sale,0,0,No,No,0.066422854,,,
2013-03-09,7,0.717872217,17093.30313,67,10.00404817,ID21.341 In Store Credit Card Signup Discount; March Madness Gear Sale,0,0,No,No,0.066422854,,-250.0,
2013-03-10,13,0.643904064,16102.49479,47,11.96864095,ID13.1065 In Store Credit Card Signup Discount;,0,0,No,No,0.049576671,,,
2013-03-11,4,0.402515865,13508.23854,26,12.53394197,ID4.7213 In Store Credit Card Signup Discount;,0,0,No,No,0.049576671,,,
2013-03-12,4,0.152737237,12212.45521,24,11.75446894,ID23.7422 In Store Credit Card Signup Discount;,0,0,No,No,0.049576671,,,
2013-03-13,5,0.402000842,12824.625,27,10.59142482,ID3.5684 In Store Credit Card Signup Discount;,0,0,No,No,0.049576671,,,
2013-03-14,9,0.695220355,13498.75,31,12.6030017,ID39.9339 In Store Credit Card Signup Discount;,0,0,No,No,0.049576671,,,
2013-03-15,9,0.4217242,14521.34271,42,11.03236005,ID0.8722 In Store Credit Card Signup Discount;,0,0,No,No,0.049576671,,,
2013-03-16,9,0.425301535,17811.16146,75,16.13188334,ID0.6805 In Store Credit Card Signup Discount;,0,0,No,No,0.049576671,,-5500.0,
2013-03-17,9,1.168594087,16314.14375,53,19.49650809,ID43.297 In Store Credit Card Signup Discount;,0,0,No,No,0.046666538,,,
2013-03-18,4,0.4273658,14504.46146,33,7.733976571,ID35.1091 In Store Credit Card Signup Discount;,0,0,No,No,0.046666538,,,
2013-03-19,4,0.686286996,13072.81042,26,9.649607057,ID20.4801 In Store Credit Card Signup Discount;,0,0,No,No,0.046666538,,,
2013-03-20,5,0.694629108,13701.50208,32,7.63659214,ID32.4323 In Store Credit Card Signup Discount;,0,0,No,No,0.046666538,,,
2013-03-21,7,0.678648651,13036.04792,35,8.388817024,ID55.8489 In Store Credit Card Signup Discount;,0,0,No,No,0.046666538,,,
2013-03-22,10,0.589285672,15264.78437,47,11.12118185,ID55.8118 In Store Credit Card Signup Discount;,0,0,No,No,0.046666538,,,
2013-03-23,9,0.823523332,17025.7125,64,8.01451382,ID10.4329 In Store Credit Card Signup Discount;,0,0,No,No,0.046666538,,6000.0,
2013-03-24,7,1.15663244,15127.58333,49,7.826342961,ID25.4522 In Store Credit Card Signup Discount;,0,0,No,No,0.035235434,,,
2013-03-25,6,0.463985205,14481.20208,39,9.894477106,ID22.6572 In Store Credit Card Signup Discount;,0,0,No,No,0.035235434,,,
2013-03-26,4,0.405724524,13473.52292,36,11.07371772,ID68.2947 In Store Credit Card Signup Discount;,0,0,No,No,0.035235434,,,
2013-03-27,5,0.729859826,13635.21667,38,9.638787523,ID77.6169 In Store Credit Card Signup Discount;,0,0,No,No,0.035235434,,,
2013-03-28,7,1.153435274,14162.25104,41,7.977299457,ID31.2638 In Store Credit Card Signup Discount;,0,0,No,No,0.035235434,,,
2013-03-29,9,0.586822162,17149.13021,57,9.424626687,ID54.4405 In Store Credit Card Signup Discount;,0,0,No,No,0.035235434,,,
2013-03-30,7,1.066264426,18304.80417,72,9.237637327,ID11.7708 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.035235434,,9250.0,
2013-03-31,3,0.470995363,10648.15104,0,7.741612471,ID33.1932 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.030184014,,,
2013-04-01,4,0.883069614,14008.17396,39,10.72022378,ID1.6361 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.030184014,0.8,,-0.025726969292715007
2013-04-02,4,0.945953827,14259.70104,34,7.56897872,ID1.4319 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.030184014,,,
2013-04-03,6,0.505342964,14469.80312,40,7.537845007,ID2.4441 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.030184014,,,
2013-04-04,9,1.023767551,13270.91667,40,9.278572861,ID11.9657 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.030184014,,,
2013-04-05,7,1.123391274,17425.76458,58,12.44237331,ID13.2151 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.030184014,,,
2013-04-06,7,0.683423651,17371.225,72,10.02675936,ID19.378 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.030184014,,4250.0,
2013-04-07,7,0.376075434,14746.36458,50,10.93665509,ID2.5939 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.038190223,,,
2013-04-08,4,0.238214169,13396.47604,30,9.735403111,ID4.0752 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.038190223,,,
2013-04-09,4,0.074283291,12207.65625,23,12.20503286,ID21.2443 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.038190223,,,
2013-04-10,5,0.055667505,12384.28646,24,10.02082195,ID25.1982 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.038190223,,,
2013-04-11,7,0.601466302,14291.97604,31,8.274882903,ID40.0188 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.038190223,,,
2013-04-12,7,0.193569805,14787.21354,44,11.55376721,ID43.7348 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.038190223,,,
2013-04-13,9,1.390765204,16021.81354,66,10.84983206,ID0.7109 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.038190223,,2500.0,
2013-04-14,6,0.839975294,14733.81458,52,11.8080499,ID9.648 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.042555103,,,
2013-04-15,4,0.534811801,12459.45208,21,10.32297847,ID54.2025 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.042555103,,,
2013-04-16,6,0.587900636,12602.53542,24,8.974047049,ID6.6353 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.042555103,,,
2013-04-17,5,0.312276557,13043.55833,28,10.09805817,ID58.9322 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.042555103,,,
2013-04-18,9,0.595370096,12314.76146,27,13.8223313,ID35.3558 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.042555103,,,
2013-04-19,9,1.057581655,13499.64896,40,12.58280818,ID15.5263 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.042555103,,,
2013-04-20,9,1.143760819,16104.22604,62,12.25054889,ID73.9225 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.042555103,,-4750.0,
2013-04-21,7,0.872315965,14104.15417,45,14.35825039,ID6.8323 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.049642434,,,
2013-04-22,4,0.500654229,13233.03333,25,12.09186166,ID30.5166 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.049642434,,,
2013-04-23,4,0.595992415,13967.25313,28,8.448964419,ID28.3475 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.049642434,,,
2013-04-24,5,0.431395385,13229.34063,26,11.13569282,ID53.8921 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.049642434,,,
2013-04-25,6,0.308387835,13558.72292,29,12.6894594,ID52.403 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.049642434,,,
2013-04-26,9,1.140829628,14675.73021,42,10.80099617,ID66.8268 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.049642434,,,
2013-04-27,7,0.865386013,18071.225,70,8.188951906,ID5.7472 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.049642434,,-11250.0,
2013-04-28,6,0.762852736,14718.34375,46,9.47593936,ID39.664 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.046784642,,,
2013-04-29,4,0.720279536,13139.52604,29,12.67015108,ID20.1465 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.046784642,,,
2013-04-30,4,0.900836543,13563.25,26,9.28296436,ID92.3927 In Store Credit Card Signup Discount; Spring Product Email,0,0,No,No,0.046784642,,,
2013-05-01,5,0.267322006,14378.42396,28,13.30498511,ID4.004 In Store Credit Card Signup Discount; Ready for Summer Campaign,0,0,No,No,0.046784642,,,0.006282171997304298
2013-05-02,6,0.265320303,13519.32917,31,12.23358286,ID3.7808 In Store Credit Card Signup Discount; Ready for Summer Campaign,0,0,No,No,0.046784642,,,
2013-05-03,6,1.102713456,14752.25104,39,14.07675761,ID6.8428 In Store Credit Card Signup Discount; Ready for Summer Campaign,0,0,No,No,0.046784642,,,
2013-05-04,7,0.494383373,17383.24063,65,12.79834705,ID3.5895 In Store Credit Card Signup Discount; Ready for Summer Campaign,0,0,No,No,0.046784642,,-4750.0,
2013-05-05,7,0.687547434,15437.12396,52,12.93076393,ID22.6998 In Store Credit Card Signup Discount; Ready for Summer Campaign,0,0,No,No,0.055547634,,,
2013-05-06,4,0.661245213,14004.67917,34,10.08832024,ID27.6853 In Store Credit Card Signup Discount; Ready for Summer Campaign,0,0,No,No,0.055547634,,,
2013-05-07,4,0.229646236,13573.04375,31,9.564580616,ID29.6684 In Store Credit Card Signup Discount; Ready for Summer Campaign,0,0,No,No,0.055547634,,,
2013-05-08,4,0.694678276,14580.19063,32,9.522024176,ID33.4619 In Store Credit Card Signup Discount; Ready for Summer Campaign,0,0,No,No,0.055547634,,,
2013-05-09,7,0.367473663,14760.99167,35,7.339970182,ID27.6096 In Store Credit Card Signup Discount; Ready for Summer Campaign,0,0,No,No,0.055547634,,,
2013-05-10,7,0.693864952,15299.38854,46,9.832253693,ID36.1829 In Store Credit Card Signup Discount; Ready for Summer Campaign,0,0,No,No,0.055547634,,,
2013-05-11,7,0.861143743,16599.70313,70,12.57713357,ID52.2713 In Store Credit Card Signup Discount; Ready for Summer Campaign,0,0,No,No,0.055547634,,2750.0,
2013-05-12,7,0.532284028,13383.14792,48,10.56832026,ID19.1345 In Store Credit Card Signup Discount; Ready for Summer Campaign,0,0,No,No,0.062786754,,,
2013-05-13,4,0.352874222,12324.60521,20,11.13580106,ID22.8232 In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email,0,0,No,No,0.062786754,,,
2013-05-14,4,0.611074802,13377.21667,24,9.878236316,ID50.2579 In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email,0,0,No,No,0.062786754,,,
2013-05-15,5,0.823644073,15167.6625,31,10.46663845,ID45.5609 In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email,0,0,No,No,0.062786754,,,
2013-05-16,6,0.453699259,14924.55521,37,8.948581018,ID14.2695 In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email,0,0,No,No,0.062786754,,,
2013-05-17,7,0.528620043,15474.52917,55,10.40854545,ID76.1944 In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email,0,0,No,No,0.062786754,,,
2013-05-18,7,0.944549568,17532.26875,71,6.955221371,ID25.4125 In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email,0,0,No,No,0.062786754,,250.0,
2013-05-19,7,0.780970365,15786.68958,53,8.161800747,ID41.8871 In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email,0,0,No,No,0.058357776,,,
2013-05-20,4,0.30449305,14454.07813,30,9.221410202,ID4.5066 In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email,0,0,No,No,0.058357776,,,
2013-05-21,4,0.873496021,14341.03958,29,6.444333024,ID69.7296 In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email,0,0,No,No,0.058357776,,,
2013-05-22,5,0.605926962,14404.16042,34,9.315068093,ID2.5287 In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email,0,0,No,No,0.058357776,,,
2013-05-23,7,0.638291969,17767.75,48,11.75162939,ID28.6975 In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email,0,0,No,No,0.058357776,,,
2013-05-24,7,1.126183668,16526.33437,56,13.52984493,ID40.3356 In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email,0,0,No,No,0.058357776,,,
2013-05-25,16,0.74404659,34714.04583,324,14.78720426,ID101.7655 In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email,0,0,Yes,Yes,0.058357776,,6000.0,
2013-05-26,18,0.676944948,24657.60625,215,14.01446632,ID94.5782 In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email,0,0,Yes,Yes,0.056013089,,,
2013-05-27,12,0.516653294,25928.97813,222,18.7011033,ID105.8574 In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email,0,0,Yes,Yes,0.056013089,,,
2013-05-28,6,0.84430585,14367.15625,33,16.73514231,ID88.397 In Store Credit Card Signup Discount;,0,0,No,No,0.056013089,,,
2013-05-29,5,0.470438595,13481.26354,33,16.15289413,ID135.5632 In Store Credit Card Signup Discount;,0,0,No,No,0.056013089,,,
2013-05-30,7,0.98207612,14192.11563,31,9.805680197,ID133.0327 In Store Credit Card Signup Discount;,0,0,No,No,0.056013089,,,
2013-05-31,7,0.481599582,14900.83021,46,11.7330764,ID88.8911 In Store Credit Card Signup Discount;,0,0,No,No,0.056013089,,,
2013-06-01,7,0.367262114,16415.5125,73,11.70092684,ID0.1301 In Store Credit Card Signup Discount;,0,0,No,No,0.056013089,,2500.0,0.023957340483218514
2013-06-02,6,1.303266147,15210.00937,56,12.99086397,ID9.6054 In Store Credit Card Signup Discount;,0,0,No,No,0.057862146,,,
2013-06-03,4,0.751133494,14615.3375,37,10.48261803,ID7.1591 In Store Credit Card Signup Discount;,0,0,No,No,0.057862146,,,
